RA,FASE_NUM,TEMPO_PROGRAMA,IDA,IEG,IAA_MODELO,IPS,IPV,PROB_RISCO_2025,RANK_RISCO_2025,PERCENTIL_RISCO_2025,RANK_RISCO_FASE_2025,PERCENTIL_RISCO_FASE_2025,PRIORIDADE_2025,STATUS_MODELO,MOTIVO_NAO_ELEGIBILIDADE
RA-1121,3,1,6.666666666666667,10.0,9.585,7.51,8.28,0.3616807278699678,830,21.35,185,12.8,Reduzida,Elegível,
RA-1157,3,1,7.0,9.082539682666663,9.585,7.51,8.466,0.3598296028771062,831,21.25,186,12.32,Reduzida,Elegível,
RA-1114,3,1,5.0,9.533333333333331,8.751,2.51,7.836,0.3589023675577407,832,21.16,187,11.85,Reduzida,Elegível,
RA-718,2,2,9.5,9.5138888885,10.002,5.635,7.946666667,0.3575821642121083,833,21.06,164,11.89,Reduzida,Elegível,
RA-1584,4,0,5.5,9.153439153333332,8.334,7.51,8.1675,0.3555302408330644,834,20.97,59,49.57,Reduzida,Elegível,
RA-1220,6,1,7.666666666666667,8.555555555666666,7.083,6.885,6.26,0.35202967449163497,835,20.87,4,88.0,Alta,Elegível,
RA-426,4,2,4.833333333333333,7.905056759666666,7.917,4.38,8.0,0.35158615727445175,836,20.78,60,48.7,Reduzida,Elegível,
RA-1020,1,1,9.0,9.7727272725,9.002,6.88,8.84,0.3483563651381591,837,20.68,178,4.32,Reduzida,Elegível,
RA-730,2,3,9.5,7.152777778,8.002,6.885,8.666666667,0.34491808081628156,838,20.59,165,11.35,Reduzida,Elegível,
RA-1463,2,0,10.0,9.722222222,8.502,7.51,8.113333333,0.34435236567069927,839,20.49,166,10.81,Reduzida,Elegível,
RA-513,3,3,7.666666666666667,8.831746031666666,10.002,8.135,8.545,0.3440331676856069,840,20.4,188,11.37,Reduzida,Elegível,
RA-588,3,3,7.833333333333333,9.833333333333334,9.168,7.51,8.0,0.3438029301788843,841,20.3,189,10.9,Reduzida,Elegível,
RA-160,5,3,5.666666666666667,7.416666666666667,8.334,6.26,7.723333333,0.3436802420354512,842,20.21,44,57.0,Moderada,Elegível,
RA-319,5,2,5.833333333333333,9.024122807,9.585,7.51,7.666666667,0.3407397808787848,843,20.11,45,56.0,Moderada,Elegível,
RA-745,2,3,8.5,10.0,9.002,6.26,8.17,0.33748187455779655,844,20.02,167,10.27,Reduzida,Elegível,
RA-147,5,2,6.166666666666667,9.277056277,8.334,7.51,7.386666667,0.336790761650721,845,19.92,46,55.0,Moderada,Elegível,
RA-121,5,3,8.833333333333334,8.152958153,8.751,6.26,6.764,0.33669879688479704,846,19.83,47,54.0,Moderada,Elegível,
RA-220,5,2,6.833333333333333,8.198051948,8.751,6.26,7.332,0.33648948863356615,847,19.73,48,53.0,Moderada,Elegível,
RA-332,4,3,7.0,7.605358505000001,9.585,9.38,8.706,0.3364794897248535,848,19.64,61,47.83,Reduzida,Elegível,
RA-1188,5,1,7.0,10.0,9.168,7.51,7.106666667,0.3357876986747698,849,19.54,49,52.0,Moderada,Elegível,
RA-586,3,3,8.5,9.241269841333333,9.168,7.51,8.056666667,0.33445249737301463,850,19.45,190,10.43,Reduzida,Elegível,
RA-721,2,3,8.25,9.5445134575,9.002,8.135,8.755,0.3326840455588633,851,19.35,168,9.73,Reduzida,Elegível,
RA-1131,3,1,8.333333333333334,9.277777777666666,8.334,6.255,7.893333333,0.32780372876801905,852,19.26,191,9.95,Reduzida,Elegível,
RA-339,4,3,8.166666666666666,7.155537064000001,7.5,5.635,7.668,0.32294721217177363,853,19.17,62,46.96,Reduzida,Elegível,
RA-733,1,2,9.25,10.0,10.002,7.51,9.085,0.32193921357951427,854,19.07,179,3.78,Reduzida,Elegível,
RA-199,4,2,7.166666666666667,7.554824561666667,8.334,6.88,8.206,0.32191360368605154,855,18.98,63,46.09,Reduzida,Elegível,
RA-952,1,1,8.5,9.545454545,9.502,6.26,9.175,0.32067970809836527,856,18.88,180,3.24,Reduzida,Elegível,
RA-1344,0,0,10.0,10.0,8.502,7.51,9.425,0.3193622712433667,857,18.79,194,1.53,Reduzida,Elegível,
RA-670,3,2,8.666666666666666,9.441269841333334,9.585,7.51,8.166666667,0.3179119580269747,858,18.69,192,9.48,Reduzida,Elegível,
RA-383,4,3,5.833333333333333,8.600288600333334,9.168,7.51,8.47,0.3170106701877261,859,18.6,64,45.22,Reduzida,Elegível,
RA-829,2,2,8.0,9.75,9.502,9.38,9.215,0.31682450205597734,860,18.5,169,9.19,Reduzida,Elegível,
RA-1578,4,0,7.333333333333333,6.761695906666667,8.334,7.51,8.636,0.31655770557934026,861,18.41,65,44.35,Reduzida,Elegível,
RA-1064,2,1,8.5,9.7368421055,9.502,7.51,8.783333333,0.31594857693527323,862,18.31,170,8.65,Reduzida,Elegível,
RA-239,4,3,6.666666666666667,6.361737677333333,8.751,5.635,8.502,0.31465683690547136,863,18.22,66,43.48,Reduzida,Elegível,
RA-1537,3,0,8.666666666666666,8.33064949,9.168,8.135,8.67,0.3142878955298624,864,18.12,193,9.0,Reduzida,Elegível,
RA-123,6,3,7.166666666666667,8.412698412666666,7.5,5.635,6.43,0.31342764627690645,865,18.03,5,84.0,Alta,Elegível,
RA-1068,2,1,9.5,9.068181818,9.502,7.51,8.73,0.31284462090541904,866,17.93,171,8.11,Reduzida,Elegível,
RA-1024,1,1,10.0,10.0,8.002,7.51,8.783333333,0.30988177570162995,867,17.84,181,2.7,Reduzida,Elegível,
RA-651,3,2,7.5,10.0,9.168,7.51,8.336666667,0.30874174087696604,868,17.74,194,8.53,Reduzida,Elegível,
RA-450,4,3,7.5,8.954191033333332,8.751,5.63,7.58,0.30872883425414643,869,17.65,67,42.61,Reduzida,Elegível,
RA-467,4,2,6.833333333333333,9.140350877333333,7.917,5.01,7.54,0.30809179968523304,870,17.55,68,41.74,Reduzida,Elegível,
RA-308,5,3,6.5,8.714912280666667,7.083,5.635,7.1225,0.3076412319567313,871,17.46,50,51.0,Moderada,Elegível,
RA-92,7,3,7.5,8.769145085,10.002,7.51,6.33,0.30637651010341194,872,17.36,9,78.38,Alta,Elegível,
RA-217,5,3,7.833333333333333,8.917748917666666,8.334,6.26,6.994,0.3047181219914438,873,17.27,51,50.0,Moderada,Elegível,
RA-539,3,2,5.833333333333333,9.233333333333333,10.002,7.51,9.13,0.30451720225514894,874,17.17,195,8.06,Reduzida,Elegível,
RA-1566,4,0,6.5,9.247219355666669,9.168,7.51,8.335,0.30427831821531665,875,17.08,69,40.87,Reduzida,Elegível,
RA-313,4,2,4.833333333333333,9.666666666666666,8.751,5.63,8.1675,0.30415249008384276,876,16.98,70,40.0,Reduzida,Elegível,
RA-755,1,2,9.75,10.0,10.002,7.51,9.09,0.30295375879726805,877,16.89,182,2.16,Reduzida,Elegível,
RA-471,4,3,5.5,7.027568922333333,0.0,7.51,8.0425,0.3026993151626787,878,16.79,71,39.13,Reduzida,Elegível,
RA-1601,5,0,6.5,7.0,8.751,7.51,8.335,0.3025286587259567,879,16.7,52,49.0,Reduzida,Elegível,
RA-384,4,3,7.5,8.607503607333333,7.5,7.51,7.936,0.30223968393638495,880,16.6,72,38.26,Reduzida,Elegível,
RA-602,3,3,7.333333333333333,9.670588235333334,9.585,7.51,8.545,0.29985647535598847,881,16.51,196,7.58,Reduzida,Elegível,
RA-1563,4,0,7.0,8.305555555666666,8.751,7.51,8.46,0.2991813993334657,882,16.41,73,37.39,Reduzida,Elegível,
RA-1599,5,0,6.5,9.666666666666666,8.334,7.51,7.566,0.2968176850910425,883,16.32,53,48.0,Reduzida,Elegível,
RA-457,4,2,8.666666666666666,8.743961352333335,8.334,7.51,7.77,0.2965777122526203,884,16.22,74,36.52,Reduzida,Elegível,
RA-576,2,2,9.25,10.0,8.502,7.51,8.4975,0.29541568836736126,885,16.13,172,7.57,Reduzida,Elegível,
RA-57,7,3,6.166666666666667,6.010860484333333,9.585,6.88,7.39,0.2953396208507994,886,16.03,10,75.68,Alta,Elegível,
RA-1568,4,0,8.166666666666666,7.493464052333334,9.168,7.51,8.5025,0.2894887925627536,887,15.94,75,35.65,Reduzida,Elegível,
RA-861,0,1,10.0,10.0,9.502,7.51,9.73,0.2879462065159546,888,15.84,195,1.02,Reduzida,Elegível,
RA-1629,6,0,7.25,8.645502645666667,9.585,7.51,7.266,0.28768641468601386,889,15.75,6,80.0,Alta,Elegível,
RA-1149,4,1,6.0,10.0,8.334,10.0,8.706,0.28767474472155036,890,15.65,76,34.78,Reduzida,Elegível,
RA-346,3,2,6.166666666666667,9.149206349333332,10.002,2.51,8.2525,0.287012098156563,891,15.56,197,7.11,Reduzida,Elegível,
RA-1439,1,0,8.5,10.0,7.502,7.51,9.345,0.2866278502416832,892,15.46,183,1.62,Reduzida,Elegível,
RA-1171,4,1,7.5,7.230158729999999,8.334,7.51,8.643333333,0.2855921411045835,893,15.37,77,33.91,Reduzida,Elegível,
RA-1065,2,1,9.25,8.8152173915,9.502,6.26,8.84,0.28520178047369016,894,15.28,173,7.03,Reduzida,Elegível,
RA-347,4,3,7.666666666666667,9.673046252,8.751,6.885,7.766,0.28229708831592876,895,15.18,78,33.04,Reduzida,Elegível,
RA-301,4,3,9.0,7.494736842333332,9.168,7.51,8.21,0.28096807053870865,896,15.09,79,32.17,Reduzida,Elegível,
RA-834,2,2,8.75,9.109730849,8.002,6.26,8.723333333,0.27819614553076494,897,14.99,174,6.49,Reduzida,Elegível,
RA-204,4,3,7.5,6.827094474333333,9.168,6.26,8.5875,0.27817581177741535,898,14.9,80,31.3,Reduzida,Elegível,
RA-1093,3,1,8.666666666666666,7.722222222333333,7.5,8.13,8.8825,0.27722276161810033,899,14.8,198,6.64,Reduzida,Elegível,
RA-338,4,3,6.833333333333333,7.441643324,9.168,7.51,8.8375,0.2766926091881447,900,14.71,81,30.43,Reduzida,Elegível,
RA-1533,3,0,9.5,9.710144927666668,9.168,8.135,8.3375,0.276515079901897,901,14.61,199,6.16,Reduzida,Elegível,
RA-1434,1,0,9.0,7.9813664595,8.502,6.26,9.76,0.2750010310938723,902,14.52,184,1.08,Reduzida,Elegível,
RA-610,3,2,6.333333333333333,9.694444444333334,9.585,3.76,8.336666667,0.2744764839431199,903,14.42,200,5.69,Reduzida,Elegível,
RA-283,4,3,8.0,9.761904762,8.751,6.885,7.736,0.2715085762958652,904,14.33,82,29.57,Reduzida,Elegível,
RA-1184,5,1,7.666666666666667,8.658008657666668,6.666,7.51,7.5,0.2712661511109332,905,14.23,54,47.0,Reduzida,Elegível,
RA-412,4,3,7.333333333333333,8.456140351,8.334,6.26,8.125,0.2709980848093705,906,14.14,83,28.7,Reduzida,Elegível,
RA-1476,2,0,8.5,10.0,9.502,5.635,8.7525,0.26934573116942856,907,14.04,175,5.95,Reduzida,Elegível,
RA-785,2,2,9.0,10.0,9.502,7.51,8.893333333,0.26805217629634615,908,13.95,176,5.41,Reduzida,Elegível,
RA-1061,2,1,8.5,10.0,8.502,6.26,8.73,0.2666769271182125,909,13.85,177,4.86,Reduzida,Elegível,
RA-1570,4,0,8.333333333333334,7.542087542,9.585,7.51,8.6725,0.26649496200853534,910,13.76,84,27.83,Reduzida,Elegível,
RA-1609,5,0,6.0,9.666666666666666,8.334,7.51,7.943333333,0.2654301681955446,911,13.66,55,46.0,Reduzida,Elegível,
RA-143,7,3,2.6333333333333333,9.92,10.002,6.885,7.5,0.2651871120231993,912,13.57,11,72.97,Moderada,Elegível,
RA-85,5,2,7.666666666666667,8.668046928999999,8.334,3.755,6.993333333,0.2643342448655554,913,13.47,56,45.0,Reduzida,Elegível,
RA-1574,4,0,7.333333333333333,8.399470899666667,8.751,7.51,8.616666667,0.26404401110247194,914,13.38,85,26.96,Reduzida,Elegível,
RA-688,2,2,7.5,10.0,9.502,8.13,9.45,0.2632317496392228,915,13.28,178,4.32,Reduzida,Elegível,
RA-456,3,2,6.5,9.382456140333334,7.083,7.51,8.893333333,0.2624385634309655,916,13.19,201,5.21,Reduzida,Elegível,
RA-1523,3,0,8.166666666666666,9.283272283333334,6.666,8.755,8.755,0.26215967970944654,917,13.09,202,4.74,Reduzida,Elegível,
RA-179,4,2,8.166666666666666,9.407894737,9.168,9.38,8.44,0.26125102341945955,918,13.0,86,26.09,Reduzida,Elegível,
RA-1602,5,0,7.166666666666667,8.782407407333332,7.917,7.51,7.875,0.26058834330573155,919,12.9,57,44.0,Reduzida,Elegível,
RA-202,5,3,7.5,7.880952381,8.334,6.26,7.75,0.2571015255616122,920,12.81,58,43.0,Reduzida,Elegível,
RA-170,4,3,8.0,8.5,9.168,5.635,8.028333333,0.2568040400588226,921,12.71,87,25.22,Reduzida,Elegível,
RA-211,5,3,7.0,9.379509379666668,9.585,7.51,7.866,0.25360349044500674,922,12.62,59,42.0,Reduzida,Elegível,
RA-1303,0,0,10.0,10.0,10.002,2.51,9.17,0.2526542680350791,923,12.52,196,0.51,Reduzida,Elegível,
RA-1567,4,0,8.166666666666666,8.771043771,8.334,7.51,8.335,0.2523128926764323,924,12.43,88,24.35,Reduzida,Elegível,
RA-1166,4,1,6.333333333333333,8.498245614,8.334,6.26,8.625,0.2519366715028511,925,12.33,89,23.48,Reduzida,Elegível,
RA-1195,5,2,6.166666666666667,9.855072463666666,9.585,5.63,7.663333333,0.2511040243920601,926,12.24,60,41.0,Reduzida,Elegível,
RA-516,3,3,8.833333333333334,10.0,10.002,2.51,7.56,0.24849067505174954,927,12.14,203,4.27,Reduzida,Elegível,
RA-1623,6,0,6.0,8.518518518666667,9.168,6.26,7.666,0.24839438685059517,928,12.05,7,76.0,Alta,Elegível,
RA-1510,2,0,10.0,9.7727272725,10.002,7.51,9.003333333,0.2480634644922732,929,11.95,179,3.78,Reduzida,Elegível,
RA-1173,5,1,5.833333333333333,9.665831245,9.168,7.51,8.2,0.2460851311679413,930,11.86,61,40.0,Reduzida,Elegível,
RA-816,2,2,9.25,9.7727272725,7.002,7.51,8.786666667,0.24527486749656868,931,11.76,180,3.24,Reduzida,Elegível,
RA-1561,4,0,9.0,9.174603174666666,9.585,5.0,7.734,0.24457620292517684,932,11.67,90,22.61,Reduzida,Elegível,
RA-1572,4,0,7.5,9.841269841333334,9.168,7.51,8.393333333,0.24176692071007205,933,11.57,91,21.74,Reduzida,Elegível,
RA-1094,3,1,7.333333333333333,9.523809523666666,9.168,2.51,8.1675,0.23932811679251847,934,11.48,204,3.79,Reduzida,Elegível,
RA-1571,4,0,5.666666666666667,9.111111111333337,8.334,5.005,8.545,0.23903733256343565,935,11.39,92,20.87,Reduzida,Elegível,
RA-417,4,2,8.833333333333334,8.401559454333333,8.334,7.51,8.2925,0.23815889027638742,936,11.29,93,20.0,Reduzida,Elegível,
RA-1615,5,0,8.333333333333334,9.833333333333334,7.917,7.51,7.4575,0.23735693180396342,937,11.2,62,39.0,Reduzida,Elegível,
RA-1023,2,1,9.5,9.511904762,9.502,9.375,9.563333333,0.2360171288968716,938,11.1,181,2.7,Reduzida,Elegível,
RA-421,4,3,6.666666666666667,9.540744978333334,8.751,7.51,8.572,0.23554064557731866,939,11.01,94,19.13,Reduzida,Elegível,
RA-181,5,3,4.333333333333333,8.737373737333334,7.5,6.26,8.436,0.23552829205332854,940,10.91,63,38.0,Reduzida,Elegível,
RA-299,5,3,8.166666666666666,8.963768115999999,8.751,6.26,7.5,0.2347372545169856,941,10.82,64,37.0,Reduzida,Elegível,
RA-1155,4,1,4.666666666666667,8.888888889,8.334,5.005,8.87,0.234519314580777,942,10.72,95,18.26,Reduzida,Elegível,
RA-1059,2,1,7.5,10.0,8.002,6.26,9.23,0.23196071194353624,943,10.63,182,2.16,Reduzida,Elegível,
RA-260,4,3,7.0,9.674603174666666,8.751,7.51,8.502,0.22901657298479558,944,10.53,96,17.39,Reduzida,Elegível,
RA-1598,5,0,7.5,8.857142857,9.585,7.51,8.236,0.2280670359978207,945,10.44,65,36.0,Reduzida,Elegível,
RA-1096,3,1,8.5,9.866666666666667,9.168,8.755,9.09,0.2220287774837725,946,10.34,205,3.32,Reduzida,Elegível,
RA-1576,4,0,6.666666666666667,9.523809523666666,8.334,5.635,8.44,0.22082962223894942,947,10.25,97,16.52,Reduzida,Elegível,
RA-502,2,3,8.0,9.761904762,9.002,3.755,8.84,0.21842074589200242,948,10.15,183,1.62,Reduzida,Elegível,
RA-500,3,3,6.666666666666667,10.0,9.585,2.51,8.3775,0.21587288938101232,949,10.06,206,2.84,Reduzida,Elegível,
RA-1580,4,0,6.166666666666667,9.049953314666666,8.751,7.51,9.168,0.21474899159464633,950,9.96,98,15.65,Reduzida,Elegível,
RA-78,7,3,7.5,8.028404344,8.751,8.755,7.39,0.21395300674178125,951,9.87,12,70.27,Moderada,Elegível,
RA-183,4,2,7.5,9.249011857666666,7.917,6.26,8.372,0.2103955652990149,952,9.77,99,14.78,Reduzida,Elegível,
RA-321,5,2,7.166666666666667,9.534706331,7.917,6.26,7.776666667,0.20991841520823162,953,9.68,66,35.0,Reduzida,Elegível,
RA-1560,4,0,8.166666666666666,9.206349206333334,9.168,5.635,8.336,0.2091506879817766,954,9.58,100,13.91,Reduzida,Elegível,
RA-1603,5,0,8.333333333333334,9.259259258999998,7.5,7.51,7.835,0.20844724416192714,955,9.49,67,34.0,Reduzida,Elegível,
RA-247,4,3,4.333333333333333,8.306595365666666,0.0,6.26,8.5875,0.20307933384770332,956,9.39,101,13.04,Reduzida,Elegível,
RA-106,6,3,5.666666666666667,8.761904762,9.168,5.635,7.872,0.19980030848604613,957,9.3,8,72.0,Moderada,Elegível,
RA-487,3,3,9.666666666666666,9.441269841333334,9.168,9.38,9.1725,0.19626331002779088,958,9.2,207,2.37,Reduzida,Elegível,
RA-1590,4,0,8.666666666666666,8.267770876333332,7.917,7.51,8.806,0.19605168941659554,959,9.11,102,12.17,Reduzida,Elegível,
RA-958,1,1,10.0,10.0,10.002,6.26,9.76,0.19387459496226783,960,9.01,185,0.54,Reduzida,Elegível,
RA-1624,6,0,7.5,9.460317460333334,7.917,7.51,7.636,0.18874067937001232,961,8.92,9,68.0,Moderada,Elegível,
RA-1210,6,1,5.5,10.0,9.585,7.51,8.166,0.18873824457885027,962,8.82,10,64.0,Moderada,Elegível,
RA-320,5,2,6.666666666666667,10.0,9.168,7.51,8.3775,0.18778211356586444,963,8.73,68,33.0,Reduzida,Elegível,
RA-543,3,2,6.833333333333333,9.616977225666666,8.751,2.51,8.7,0.18429174846272245,964,8.63,208,1.9,Reduzida,Elegível,
RA-91,6,3,7.333333333333333,7.476190476333334,10.002,5.635,8.068,0.18245284911643408,965,8.54,11,60.0,Moderada,Elegível,
RA-1583,4,0,8.166666666666666,7.753623188333333,7.917,6.26,9.006666667,0.18083968449495652,966,8.44,103,11.3,Reduzida,Elegível,
RA-42,6,3,8.166666666666666,9.682539682666668,9.168,5.635,7.134,0.18080444789276098,967,8.35,12,56.0,Moderada,Elegível,
RA-165,5,3,8.5,9.431042884999998,7.5,7.51,7.893333333,0.17985199876750946,968,8.25,69,32.0,Reduzida,Elegível,
RA-1163,4,1,7.833333333333333,9.824561403666666,8.334,7.51,8.755,0.17971413938296169,969,8.16,104,10.43,Reduzida,Elegível,
RA-1177,5,1,7.333333333333333,9.824561403666666,8.751,6.26,8.125,0.17682662905936533,970,8.06,70,31.0,Reduzida,Elegível,
RA-1226,7,3,6.066666666666666,9.0,8.334,6.885,7.5,0.17354045465370121,971,7.97,13,67.57,Moderada,Elegível,
RA-784,2,2,8.75,9.7727272725,8.002,5.635,9.4,0.17062285473910546,972,7.87,184,1.08,Reduzida,Elegível,
RA-171,6,2,8.333333333333334,7.833333333333333,7.5,5.635,7.598,0.1688996995437754,973,7.78,13,52.0,Moderada,Elegível,
RA-1632,6,0,6.666666666666667,10.0,9.168,7.51,8.066,0.1685892320156718,974,7.69,14,48.0,Reduzida,Elegível,
RA-76,7,3,7.066666666666666,9.0,10.002,6.885,7.5,0.16702870737979877,975,7.59,14,64.86,Moderada,Elegível,
RA-1627,6,0,7.833333333333333,7.777777777666667,7.083,7.51,8.172,0.16630858011202823,976,7.5,15,44.0,Reduzida,Elegível,
RA-80,7,3,7.0,7.8961292116666675,8.751,8.13,7.946666667,0.1649004829852397,977,7.4,15,62.16,Moderada,Elegível,
RA-1604,5,0,8.5,7.777777778,9.168,7.51,8.88,0.16321136989025578,978,7.31,71,30.0,Reduzida,Elegível,
RA-278,5,3,9.333333333333334,9.855072463666666,9.168,7.51,7.946666667,0.16159302364848563,979,7.21,72,29.0,Reduzida,Elegível,
RA-112,6,3,8.0,7.978174603333333,7.083,7.51,8.004,0.16030838480836004,980,7.12,16,40.0,Reduzida,Elegível,
RA-416,4,3,8.0,8.972709551666666,8.751,7.51,9.13,0.16020167194670026,981,7.02,105,9.57,Reduzida,Elegível,
RA-419,4,3,8.166666666666666,9.382456140666669,7.083,6.26,8.5475,0.1593213139837325,982,6.93,106,8.7,Reduzida,Elegível,
RA-612,2,3,9.75,9.5454545455,8.002,6.26,9.4,0.1592810896885696,983,6.83,185,0.54,Reduzida,Elegível,
RA-1622,5,0,9.666666666666666,10.0,8.334,7.51,7.89,0.15847706292094144,984,6.74,73,28.0,Reduzida,Elegível,
RA-1214,7,1,8.0,9.081527348,10.002,8.13,7.663333333,0.1574160270034974,985,6.64,16,59.46,Moderada,Elegível,
RA-81,6,3,7.5,9.333333333333334,9.168,6.26,7.798,0.15686184571502126,986,6.55,17,36.0,Reduzida,Elegível,
RA-241,7,3,6.816666666666667,9.891666667,10.002,7.1975,7.5,0.15587010039869187,987,6.45,17,56.76,Moderada,Elegível,
RA-316,5,2,8.0,10.0,9.168,7.51,8.3775,0.15555117650094233,988,6.36,74,27.0,Reduzida,Elegível,
RA-326,4,2,9.333333333333334,8.973112128333334,9.168,6.26,8.704,0.15405779819694654,989,6.26,107,7.83,Reduzida,Elegível,
RA-127,5,2,7.833333333333333,9.488636363666666,8.751,7.51,8.538,0.1540161702126818,990,6.17,75,26.0,Reduzida,Elegível,
RA-557,3,3,9.666666666666666,8.756265663999999,10.002,7.51,9.576,0.1537831561066318,991,6.07,209,1.42,Reduzida,Elegível,
RA-189,5,3,8.166666666666666,10.0,10.002,6.255,8.2,0.15127874564015006,992,5.98,76,25.0,Reduzida,Elegível,
RA-291,7,2,6.166666666666667,9.737666667,8.751,6.26,7.5,0.15085929741548182,993,5.88,18,54.05,Moderada,Elegível,
RA-237,5,2,7.666666666666667,9.689754689666666,8.751,6.26,8.336666667,0.15009026662704172,994,5.79,77,24.0,Reduzida,Elegível,
RA-86,7,3,5.483333333333333,9.704333333,6.667,6.57,7.5,0.14779097583273593,995,5.69,19,51.35,Moderada,Elegível,
RA-90,7,3,8.066666666666666,9.0,10.002,6.885,7.5,0.1446429423527222,996,5.6,20,48.65,Reduzida,Elegível,
RA-175,6,3,8.5,9.473684210666669,10.002,6.26,7.766,0.14243379085334232,997,5.5,18,32.0,Reduzida,Elegível,
RA-52,7,3,7.216666666666666,9.437666667,8.751,6.885,7.5,0.1411833795304861,998,5.41,21,45.95,Reduzida,Elegível,
RA-1579,4,2,7.166666666666667,9.090261887,8.751,5.635,9.272,0.13897112210384174,999,5.31,108,6.96,Reduzida,Elegível,
RA-425,4,2,9.0,10.0,10.002,6.26,8.8375,0.13509271778487622,1000,5.22,109,6.09,Reduzida,Elegível,
RA-172,7,3,6.933333333333334,9.8,8.751,6.57,7.5,0.13455593160159227,1001,5.12,22,43.24,Reduzida,Elegível,
RA-269,7,2,8.200000000000001,9.6,9.168,7.505,7.5,0.1337457898452665,1002,5.03,23,40.54,Reduzida,Elegível,
RA-277,7,3,6.9,9.741666667,8.334,6.5725,7.5,0.13288141904877304,1003,4.93,24,37.84,Reduzida,Elegível,
RA-250,4,2,9.166666666666666,9.629629629666669,9.168,6.88,8.95,0.13276627728225138,1004,4.84,110,5.22,Reduzida,Elegível,
RA-48,7,3,7.5,8.339076859,7.917,9.375,8.23,0.13225799882186137,1005,4.74,25,35.14,Reduzida,Elegível,
RA-180,5,3,8.5,9.431818181666666,9.168,7.51,8.674,0.13112626943007658,1006,4.65,78,23.0,Reduzida,Elegível,
RA-1201,5,1,9.0,9.523809523666666,8.751,7.51,8.56,0.13078749286529562,1007,4.55,79,22.0,Reduzida,Elegível,
RA-191,7,3,6.4,9.571,7.5,5.945,7.5,0.13043569362012108,1008,4.46,26,32.43,Reduzida,Elegível,
RA-1626,6,0,7.333333333333333,9.696969697,8.751,7.51,8.404,0.13003838587742425,1009,4.36,19,28.0,Reduzida,Elegível,
RA-1631,6,0,7.166666666666667,10.0,9.585,7.51,8.468,0.12941271559068682,1010,4.27,20,24.0,Reduzida,Elegível,
RA-187,4,3,7.833333333333333,9.537037037,8.751,5.635,9.06,0.12870176484419238,1011,4.17,111,4.35,Reduzida,Elegível,
RA-242,7,3,7.650000000000001,9.621,9.585,6.26,7.5,0.12720385694085773,1012,4.08,27,29.73,Reduzida,Elegível,
RA-193,5,3,7.0,9.848484848333332,8.751,6.26,8.7525,0.12530352452051274,1013,3.98,80,21.0,Reduzida,Elegível,
RA-186,5,3,7.166666666666667,9.640151515,7.917,6.26,8.672,0.12517057179857466,1014,3.89,81,20.0,Reduzida,Elegível,
RA-132,6,3,8.333333333333334,8.380952380666665,8.334,7.51,8.44,0.1222764337988853,1015,3.8,21,20.0,Reduzida,Elegível,
RA-1621,5,0,8.333333333333334,10.0,7.917,6.26,8.446666667,0.12142203905888595,1016,3.7,82,19.0,Reduzida,Elegível,
RA-110,5,3,8.5,9.696969697,9.168,6.255,8.504,0.12108886725775511,1017,3.61,83,18.0,Reduzida,Elegível,
RA-93,7,3,7.483333333333333,9.931666667,9.168,6.2575,7.5,0.12072583902643827,1018,3.51,28,27.03,Reduzida,Elegível,
RA-176,5,3,8.833333333333334,9.545454545333332,9.585,6.26,8.545,0.1185969946388946,1019,3.42,84,17.0,Reduzida,Elegível,
RA-245,7,3,8.033333333333333,9.953333333,9.168,6.885,7.5,0.11839918506388615,1020,3.32,29,24.32,Reduzida,Elegível,
RA-98,7,3,8.9,9.546,9.585,7.1975,7.5,0.11791441476953389,1021,3.23,30,21.62,Reduzida,Elegível,
RA-166,7,3,8.266666666666667,9.246,8.334,6.5725,7.5,0.11730702490647417,1022,3.13,31,18.92,Reduzida,Elegível,
RA-418,4,3,9.333333333333334,10.0,8.751,7.51,9.0475,0.11724554862717726,1023,3.04,112,3.48,Reduzida,Elegível,
RA-94,6,3,8.0,9.666666666666666,10.002,6.26,8.2,0.1169116227762411,1024,2.94,22,16.0,Reduzida,Elegível,
RA-146,5,2,9.333333333333334,9.514316093333331,8.751,5.635,8.304,0.11503037420299257,1025,2.85,85,16.0,Reduzida,Elegível,
RA-196,5,3,8.0,9.689754689666666,8.751,7.51,8.9225,0.1148171778998335,1026,2.75,86,15.0,Reduzida,Elegível,
RA-1178,5,1,8.333333333333334,9.682539682666668,8.751,6.26,8.696,0.11439075934651531,1027,2.66,87,14.0,Reduzida,Elegível,
RA-1199,5,1,9.0,8.571428571333334,7.5,5.005,8.466,0.11352256240442458,1028,2.56,88,13.0,Reduzida,Elegível,
RA-1153,4,3,8.5,9.702380952333334,8.751,5.635,9.074,0.11252597527547308,1029,2.47,113,2.61,Reduzida,Elegível,
RA-111,5,3,8.333333333333334,9.488636363666666,9.168,6.26,8.74,0.11248055053871746,1030,2.37,89,12.0,Reduzida,Elegível,
RA-274,5,3,9.333333333333334,9.648148148,8.334,5.635,8.226666667,0.11152724760339533,1031,2.28,90,11.0,Reduzida,Elegível,
RA-184,5,3,8.166666666666666,8.696741854666667,8.751,6.26,9.004,0.10985679570455084,1032,2.18,91,10.0,Reduzida,Elegível,
RA-119,7,3,7.366666666666667,9.983333333,7.083,6.57,7.5,0.10979025601575886,1033,2.09,32,16.22,Reduzida,Elegível,
